查詢交易日期,查詢市場,日期,市場,產品,上價,中價,下價,平均價(元/公斤),跟前一交易日比較%,交易量(公斤),跟前一交易日比較%
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,104 台北二  ,P1 番石榴 珍珠芭 ,30.9,18.1,9.0,18.8, -  6,"32,807", - 20
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,104 台北二  ,P2 番石榴 紅心 ,37.7,33.0,30.5,33.4, - 44,96, +256
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,104 台北二  ,P3 番石榴 帝王芭 ,51.3,25.8,16.4,29.0, - 23,"1,080", + 67
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,104 台北二  ,Q0 蓮霧 其他 ,332.7,99.6,30.4,132.4,    0,354, - 27
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,104 台北二  ,Q1 蓮霧 紅蓮霧 ,41.1,27.4,12.8,27.2, - 21,389, - 57
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,104 台北二  ,Q2 蓮霧 子彈型 ,47.4,33.8,24.3,34.6, + 20,256, - 70
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,104 台北二  ,Q3 蓮霧 翠玉 ,65.0,53.3,50.0,55.0, +  3,30, - 33
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,104 台北二  ,Q4 蓮霧 巴掌蓮霧 ,39.8,20.4,12.0,22.6, - 30,31, - 66
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,104 台北二  ,R0 芒果 其他 ,75.7,36.3,17.6,40.4, -  2,"1,246", - 26
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,104 台北二  ,R1 芒果 愛文 ,69.5,38.1,21.2,41.0, +  5,"28,929", - 50
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,104 台北二  ,R2 芒果 玉文 ,51.6,31.2,15.5,32.2, + 27,997, - 18
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,104 台北二  ,R3 芒果 本島 ,107.2,57.9,17.5,59.7, + 22,249, - 70
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,104 台北二  ,R31 芒果 夏雪 ,91.5,59.7,31.4,60.4, - 15,414, -  7
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,104 台北二  ,R5 芒果 黑香金興 ,49.0,31.7,17.6,32.4, + 11,690, - 32
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,104 台北二  ,R6 芒果 金煌 ,35.8,25.4,15.1,25.4, -  0,"8,093", -  1
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,104 台北二  ,R8 芒果 芒果青 ,20.0,12.6,5.9,12.7, +  3,"1,211", - 38
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,104 台北二  ,S1 葡萄 巨峰 ,104.4,59.5,35.2,63.6, +  9,"1,796", - 49
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,104 台北二  ,S9 葡萄 進口 ,356.9,18.6,15.0,85.6, + 81,"1,262", - 85
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,104 台北二  ,T1 西瓜 大西瓜 ,9.5,7.4,7.0,7.7, - 45,"1,151", - 95
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,104 台北二  ,T5 西瓜 黃肉 ,21.4,17.8,12.0,17.3, - 18,"12,367", + 24
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,104 台北二  ,T7 西瓜 秀鈴 ,6.0,6.0,6.0,6.0, - 37,40, - 97
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,104 台北二  ,V1 甜瓜 美濃 ,25.2,19.7,11.8,19.2, - 17,507, - 55
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,104 台北二  ,V2 甜瓜 溫室吊瓜 ,120.8,97.3,46.1,91.8, + 12,500, - 58
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,104 台北二  ,W0 洋香瓜 其他 ,118.1,86.4,25.7,80.6, - 26,"1,196", -  7
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,104 台北二  ,W2 洋香瓜 網狀綠肉 ,35.1,27.4,22.6,28.0, +  3,813, +135
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,104 台北二  ,W9 洋香瓜 進口 ,"1,133.4",943.3,666.8,926.0, -  7,9, - 72
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,104 台北二  ,X69 蘋果 富士進口 ,168.3,75.2,37.3,86.2, +118,"5,088", - 80
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,104 台北二  ,Y19 桃子 水蜜桃進口 ,115.0,115.0,115.0,115.0, - 35,10, - 91
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,104 台北二  ,Y39 桃子 甜桃進口 ,222.2,125.7,46.7,129.2, + 10,816, - 37
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,104 台北二  ,Y5 桃子 福壽桃 ,35.0,27.2,15.0,26.4, - 25,104, - 17
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,104 台北二  ,Y9 桃子 進口 ,207.2,44.6,33.3,74.9, - 49,"3,466", + 88
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,11 椰子  ,24.6,17.8,10.8,17.8, -  7,"2,642", -  9
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,12 椰子 剝殼 ,51.7,32.4,26.0,35.0, +  5,120, +100
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,42 楊梅  ,100.0,100.0,100.0,100.0, +  5,20,    0
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,459 草莓 進口 ,222.2,222.2,222.2,222.2,    0,48, - 30
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,50 百香果 其他 ,74.2,36.8,17.4,40.4, + 10,505, +177
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,51 百香果 改良種 ,133.0,76.7,30.8,78.8, + 12,"3,240", + 12
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,61 甘蔗 帶皮 ,12.0,10.0,8.0,10.0, -  1,"2,100", +100
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,70 小番茄 其他 ,51.0,30.2,16.2,31.6, - 21,395, +180
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,71 小番茄 ㄧ般 ,20.0,20.0,20.0,20.0,    0,50, - 17
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,72 小番茄 聖女 ,44.2,32.4,18.1,31.9, +  7,"5,868", - 13
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,74 小番茄 玉女 ,237.5,158.8,73.0,157.4, -  4,"2,130", +114
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,811 火龍果 白肉 ,81.8,55.0,42.2,57.8, +  4,"2,953", +197
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,812 火龍果 紅肉 ,53.1,34.6,23.5,36.1, -  2,"22,242", + 25
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,839 櫻桃 進口 ,483.4,389.7,248.2,380.1, + 16,57, - 73
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,859 榴槤 進口 ,83.3,66.7,66.7,70.0, +  5,"10,526", +125
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,91 其他  ,168.7,38.0,19.2,60.4, +  8,764, +260
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,919 其他 進口 ,346.4,204.1,66.7,205.0, +125,251, - 14
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,A0 香蕉 其他 ,25.5,21.4,18.8,21.7, +  2,523, - 59
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,A1 香蕉  ,30.5,22.9,16.0,23.0, -  7,"22,128", + 16
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,54.8,27.3,16.1,30.6,    0,"4,754", + 58
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,A3 香蕉 旦蕉 ,28.2,19.3,15.4,20.3, +  3,"2,680", +526
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,B0 鳳梨 其他 ,18.0,17.2,16.2,17.2, -  8,"1,528", + 38
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,30.4,18.9,11.1,19.6, - 10,"43,725", + 38
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,B6 鳳梨 甜蜜蜜 ,24.6,18.7,13.5,18.8, - 13,"14,557", + 54
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,C2 茂谷柑  ,10.0,9.9,7.0,9.3, -  3,502, + 90
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,C9 椪柑 進口 ,400.0,400.0,400.0,400.0,    0,85, - 29
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,E9 甜橙 進口 ,40.0,33.0,31.1,34.0, + 16,"2,870", - 50
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,F0 雜柑 其他 ,18.0,16.2,12.2,15.7, - 10,945, +  8
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,F1 雜柑 檸檬 ,33.1,25.9,15.9,25.3, -  0,"6,183", + 77
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,F4 雜柑 桔子 ,36.3,30.9,25.8,31.0, -  8,"1,092", + 69
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,F5 雜柑 無子檸檬 ,38.4,25.1,17.6,26.2, +  5,"5,683", + 10
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,G2 黃金果  ,199.5,151.7,104.8,151.9, + 22,87, +867
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,G3 酪梨  ,103.9,89.3,76.0,89.6, -  2,"4,264", + 77
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,G49 奇異果 進口 ,88.9,68.1,36.6,65.9, - 18,"6,622", +158
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,G8 栗子  ,80.0,80.0,80.0,80.0,    0,30,    0
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,G9 波蘿蜜  ,40.4,17.5,7.4,20.0, +  1,"1,092", + 42
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,H49 葡萄柚 紅肉進口 ,77.5,55.0,40.0,56.5,  -  ,200,  -  
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,H5 葡萄柚 白肉 ,23.0,23.0,23.0,23.0, + 35,108,    0
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,I1 木瓜 網室紅肉 ,35.1,26.3,18.8,26.6,    0,"36,013", + 26
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,I2 木瓜 一般紅肉 ,6.0,6.0,5.0,5.8,  -  ,264,  -  
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,I3 木瓜 日昇種 ,80.5,56.1,29.3,55.6, - 11,486, + 98
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,I4 木瓜 青木瓜 ,34.6,20.4,11.9,21.6, + 17,"1,802", - 26
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,J0 荔枝 其他 ,87.0,58.8,37.1,60.1, + 41,"1,311", - 39
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,J1 荔枝 玉荷包 ,118.3,77.0,54.2,80.7, -  5,"16,828", +  2
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,J2 荔枝 黑葉 ,44.3,35.9,27.6,35.9, - 12,"6,456", + 78
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,J3 荔枝 糯米 ,85.0,73.3,70.0,75.0, -  2,72, -  8
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,J4 荔枝 竹葉黑 ,44.5,35.3,26.6,35.4, - 15,"6,695", +101
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,J5 荔枝 桂味 ,65.0,65.0,65.0,65.0, + 44,18, + 50
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,N0 李 其他 ,70.0,70.0,70.0,70.0, +100,21, + 40
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,N3 李 紅肉李 ,62.6,31.1,15.0,34.2, - 29,"1,138", - 46
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,N6 李 泰安李 ,45.0,41.7,22.0,38.4, +  5,110, +104
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,O2 梨 秋水梨 ,55.0,41.1,23.0,40.2, +  6,484, - 75
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,O5 梨 豐水梨 ,69.6,39.3,25.7,42.6, -  9,"21,225", +111
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,O6 梨 幸水梨 ,104.1,63.3,36.0,66.0, +  7,985, - 39
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,O8 梨 4029梨 ,49.5,39.9,26.8,39.2, - 30,253, +344
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,P0 番石榴 其他 ,50.0,50.0,50.0,50.0, + 95,13, - 77
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,P1 番石榴 珍珠芭 ,27.7,16.5,9.1,17.3, - 21,"67,773", + 24
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,P2 番石榴 紅心 ,35.6,23.1,11.6,23.3, -  9,"1,259", + 53
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,P3 番石榴 帝王芭 ,74.0,28.1,11.6,34.0, - 24,"4,652", + 70
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,P5 番石榴 水晶無子 ,97.0,35.3,8.0,42.2, - 47,300, +226
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,Q0 蓮霧 其他 ,269.5,104.9,35.0,123.8, +  8,402, - 36
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,Q1 蓮霧 紅蓮霧 ,71.9,22.6,13.8,30.7, +  7,"3,919", + 17
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,Q2 蓮霧 子彈型 ,50.0,25.7,14.9,28.4, - 17,"1,546", +186
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,Q3 蓮霧 翠玉 ,120.0,110.0,100.0,110.0,  -  ,18,  -  
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,Q4 蓮霧 巴掌蓮霧 ,326.2,145.6,30.2,158.6, +477,615, +209
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,R0 芒果 其他 ,52.4,30.9,18.8,32.8, +  3,"3,425", + 62
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,R1 芒果 愛文 ,67.7,38.3,23.9,41.3, - 17,"54,933", + 18
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,R2 芒果 玉文 ,46.6,25.6,14.0,27.5, -  1,"2,140", +  8
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,R3 芒果 本島 ,73.5,42.5,23.1,44.8, -  5,"1,584", + 35
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,R31 芒果 夏雪 ,106.8,52.7,35.0,60.0, +  2,"1,265", + 50
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,R5 芒果 黑香金興 ,42.6,28.9,18.6,29.6, +  5,"1,709", + 57
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,R6 芒果 金煌 ,37.1,26.3,18.1,26.8, -  1,"7,835", - 17
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,R8 芒果 芒果青 ,21.5,11.3,5.5,12.2, -  2,"3,973", +  0
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,S1 葡萄 巨峰 ,122.4,53.1,35.2,63.4, -  5,"5,477", +  7
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,S9 葡萄 進口 ,171.3,33.3,17.6,57.8, -  1,"4,744", + 37
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,T0 西瓜 其他 ,30.0,30.0,30.0,30.0,  -  ,90,  -  
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,T1 西瓜 大西瓜 ,13.4,8.0,8.0,9.1, - 18,"74,954", -  0
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,T5 西瓜 黃肉 ,26.8,22.1,13.7,21.4, +  4,"9,668", - 27
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,T7 西瓜 秀鈴 ,7.0,7.0,7.0,7.0, - 26,100, - 95
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,V1 甜瓜 美濃 ,60.0,31.0,20.0,34.6, -  2,"1,424", +115
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,V2 甜瓜 溫室吊瓜 ,233.8,105.4,49.4,119.9, +  7,"2,099", + 40
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,W0 洋香瓜 其他 ,140.5,79.2,53.7,86.4, -  2,"1,667", - 20
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,W1 洋香瓜 網狀紅肉 ,56.0,27.1,10.8,29.6, +  5,"2,534", - 13
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,W2 洋香瓜 網狀綠肉 ,49.4,39.5,17.8,37.2, + 11,"3,230", - 23
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,W9 洋香瓜 進口 ,592.6,588.7,443.8,560.5, + 43,49, +444
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,X69 蘋果 富士進口 ,75.6,29.6,26.7,38.2, + 11,"21,850", + 50
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,Y2 桃子 鶯歌桃 ,25.0,25.0,25.0,25.0,  -  ,200,  -  
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,Y3 桃子 甜桃 ,40.0,36.2,25.0,34.7, + 82,456, +351
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,Y39 桃子 甜桃進口 ,75.0,75.0,75.0,75.0, + 12,160, - 33
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,Y4 桃子 早桃 ,42.0,38.0,30.0,37.2,  -  ,375,  -  
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,Y5 桃子 福壽桃 ,47.5,25.0,25.0,29.5, + 18,158, +163
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,109 台北一  ,Y9 桃子 進口 ,212.0,86.2,66.7,107.4, - 14,"2,422", - 19
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,109 台北一  ,11 椰子  ,21.5,17.4,11.9,17.2, -  3,"3,217", + 22
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,109 台北一  ,12 椰子 剝殼 ,35.0,32.5,30.0,32.5, -  7,40, - 67
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,109 台北一  ,42 楊梅  ,88.4,85.0,85.0,85.7, - 14,74, +270
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,109 台北一  ,459 草莓 進口 ,222.2,222.2,222.2,222.2,    0,27, - 44
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,109 台北一  ,50 百香果 其他 ,75.6,50.2,19.1,49.1, + 22,287, - 43
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,109 台北一  ,51 百香果 改良種 ,134.3,65.9,28.0,72.0, -  9,"2,444", - 25
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,109 台北一  ,61 甘蔗 帶皮 ,12.0,10.0,8.0,10.0,    0,"5,100", +143
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,109 台北一  ,70 小番茄 其他 ,58.0,57.9,57.0,57.7, + 83,234, - 41
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,109 台北一  ,71 小番茄 ㄧ般 ,20.0,20.0,20.0,20.0,    0,50,    0
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,109 台北一  ,72 小番茄 聖女 ,45.3,31.8,22.2,32.6, +  2,"5,536", -  6
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,109 台北一  ,74 小番茄 玉女 ,279.5,170.4,69.0,172.0, +  9,"2,022", -  5
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,109 台北一  ,811 火龍果 白肉 ,75.4,49.4,30.4,50.8, - 12,"2,178", - 26
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,109 台北一  ,812 火龍果 紅肉 ,44.5,31.0,19.6,31.4, - 13,"19,888", - 11
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,109 台北一  ,839 櫻桃 進口 ,449.9,335.6,306.7,352.7, -  7,"1,731", +999
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,109 台北一  ,859 榴槤 進口 ,66.7,66.7,66.3,66.6, -  5,"7,620", - 28
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,109 台北一  ,91 其他  ,263.6,94.4,38.8,117.1, + 94,290, - 62
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,109 台北一  ,919 其他 進口 ,216.7,66.7,66.7,96.7, - 53,300, + 20
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,109 台北一  ,A0 香蕉 其他 ,29.6,23.4,18.6,23.7, +  9,481, -  8
